page_id,page_title,view_count,protection_status,page_length,edit_count,page_watchers,page_watchers_recent_edits,page_views_past_30days,page_id_scrapped,redirects,recent_number_of_edits,number_distinct_authors,number_categories
11243617,Paolo Veneziano,29106,unprotected,,,,,,,,,,
628454,Israel Shamir,144130,extendedconfirmed,,,,,,,,,,
1061021,List of secret police organizations,319210,autoconfirmed,,,,,,,,,,
1204559,Jewish Voice for Peace,191281,extendedconfirmed,,,,,,,,,,
1123369,Historiography of the fall of the Western Roman Empire,440768,autoconfirmed,,,,,,,,,,
181696,1949_Armistice_Agreements,438661,extendedconfirmed,,,,,,,,,,
17626789,1929_Hebron_massacre,402155,extendedconfirmed,,,,,,,,,,
10303,Evaporation,2474667,autoconfirmed,,,,,,,,,,
100627,Emo,4064083,autoconfirmed,,,,,,,,,,
50222102,Nikolaus Hillebrand,6812,unprotected,,,,,,,,,,
1162486,Giv'at Ze'ev,61461,extendedconfirmed,,,,,,,,,,
2107573,Eric Christmas,205576,unprotected,,,,,,,,,,
50873,Feather,1157705,sysop,,,,,,,,,,
21474,Natural number,3873158,sysop,,,,,,,,,,
29177750,Dota 2,5327670,extendedconfirmed,,,,,,,,,,
11546879,Google Street View,5695914,autoconfirmed,,,,,,,,,,
2730733,Willie Mason,296361,sysop,,,,,,,,,,
25858615,Rodger Dean Duncan,14213,unprotected,,,,,,,,,,
2626808,Masha Bruskina,141900,unprotected,,,,,,,,,,
47335,Catfish,3874683,sysop,,,,,,,,,,
44632625,RuPaul's Drag Race (season 7),4780444,extendedconfirmed,,,,,,,,,,
43490,Windmill,2532034,sysop,,,,,,,,,,
312990,7 World Trade Center,3416117,sysop,,,,,,,,,,
9675071,Ezhava,664000,extendedconfirmed,,,,,,,,,,
25233,Quartz,5315926,sysop,,,,,,,,,,
47398645,Jat people,2463950,extendedconfirmed,,,,,,,,,,
27712,Sugar,6403390,sysop,,,,,,,,,,
11366634,Katie Hopkins,5596522,extendedconfirmed,,,,,,,,,,
10089424,Kearnan Myall,23833,autoconfirmed,,,,,,,,,,
10771083,Phan Đình Phùng,74767,autoconfirmed,,,,,,,,,,
1109104,Ray Comfort,585896,autoconfirmed,,,,,,,,,,
1129182,Leonardo Araújo,756744,autoconfirmed,,,,,,,,,,
11492,Foot,2247848,autoconfirmed,,,,,,,,,,
181786,Safavid dynasty,2420343,extendedconfirmed,,,,,,,,,,
22620057,1948_Palestinian_exodus_from_Lydda_and_Ramle,153017,extendedconfirmed,,,,,,,,,,
32720869,Anita Sarkeesian,2106305,extendedconfirmed,,,,,,,,,,
19698503,Anti-Zionism,1611063,extendedconfirmed,,,,,,,,,,
3534946,Hrvoje Vukčić Hrvatinić,43675,unprotected,,,,,,,,,,
18247176,Deir Yassin massacre,740650,extendedconfirmed,,,,,,,,,,
15679978,Israeli Apartheid Week,62622,extendedconfirmed,,,,,,,,,,
1524059,Chitral,429373,sysop,,,,,,,,,,
857051,Karna,4863233,extendedconfirmed,,,,,,,,,,
21487063,Varangians,1178077,sysop,,,,,,,,,,
10567534,Blake Griffin,8233943,autoconfirmed,,,,,,,,,,
1105480,Mushroomhead,1795128,autoconfirmed,,,,,,,,,,
11408,Female genital mutilation,10468369,autoconfirmed,,,,,,,,,,
10292532,ICarly,5772522,autoconfirmed,,,,,,,,,,
104444,Dietary supplement,1830065,autoconfirmed,,,,,,,,,,
44215100,George Budd,13262,unprotected,,,,,,,,,,
1162481,Modi'in Illit,164637,extendedconfirmed,,,,,,,,,,
1160865,Samy Vellu,208303,autoconfirmed,,,,,,,,,,
1082198,Nicky Cruz,569073,autoconfirmed,,,,,,,,,,
11554502,Lester Coleman,21196,autoconfirmed,,,,,,,,,,
1157014,Pauly Shore,4372534,autoconfirmed,,,,,,,,,,
11247682,The Devil Wears Prada (band),996588,autoconfirmed,,,,,,,,,,
351513,Aliyah,2337420,extendedconfirmed,,,,,,,,,,
47917237,2015_Mina_stampede,1010860,sysop,,,,,,,,,,
11223633,Aiglon College,194179,autoconfirmed,,,,,,,,,,
42731591,2015_in_American_television,608497,sysop,,,,,,,,,,
1075887,John Key,1206133,autoconfirmed,,,,,,,,,,
10891776,Call of Duty 4: Modern Warfare,4174816,autoconfirmed,,,,,,,,,,
35347635,Sasha Banks,11710601,extendedconfirmed,,,,,,,,,,
30388,Thylacine,6454228,sysop,,,,,,,,,,
27783,Stem cell,5181235,sysop,,,,,,,,,,
21208368,Pumpkin,3495645,sysop,,,,,,,,,,
150829,"Thomasville, North Carolina",186064,unprotected,,,,,,,,,,
1033898,Jim Norton (Irish actor),550054,autoconfirmed,,,,,,,,,,
7978072,Jewish Bolshevism,1040275,extendedconfirmed,,,,,,,,,,
11145,Fire,4523535,autoconfirmed,,,,,,,,,,
1014,Alcohol,5796741,autoconfirmed,,,,,,,,,,
71897,Marwan Barghouti,271038,extendedconfirmed,,,,,,,,,,
1102136,Sambandar,213773,autoconfirmed,,,,,,,,,,
11567096,Murdoch Mysteries,4524856,autoconfirmed,,,,,,,,,,
67516,Fourth International,532438,sysop,,,,,,,,,,
10919134,Jozy Altidore,2537261,autoconfirmed,,,,,,,,,,
46365176,Call of Duty: Black Ops III,6738868,sysop,,,,,,,,,,
10106,Earthquake,11557598,autoconfirmed,,,,,,,,,,
2685664,Sonic the Hedgehog (2006 video game),1119139,sysop,,,,,,,,,,
18514671,Roblox,10603884,extendedconfirmed,,,,,,,,,,
10079827,Max Blumenthal,706742,extendedconfirmed,,,,,,,,,,
675652,Rajput,3594628,extendedconfirmed,,,,,,,,,,
37650258,List of highest-grossing Indian films,43579777,extendedconfirmed,,,,,,,,,,
59892,List of highest-grossing films,67497797,extendedconfirmed,,,,,,,,,,
1164274,Claremont Graduate University,401824,autoconfirmed,,,,,,,,,,
105922,King David Hotel bombing,825267,extendedconfirmed,,,,,,,,,,
18963754,Viscosity,9382102,sysop,,,,,,,,,,
625894,François Bayrou,220088,unprotected,,,,,,,,,,
367929,Israeli West Bank barrier,1677603,extendedconfirmed,,,,,,,,,,
11069849,Disappearance of Madeleine McCann,15604902,extendedconfirmed,,,,,,,,,,
514725,Nazi concentration camps,5725036,extendedconfirmed,,,,,,,,,,
1078340,Immortal Technique,2044228,autoconfirmed,,,,,,,,,,
3538069,Deepika Padukone,22504820,extendedconfirmed,,,,,,,,,,
21491730,Judea,1523941,extendedconfirmed,,,,,,,,,,
1084540,Ian Somerhalder,12497506,autoconfirmed,,,,,,,,,,
510764,Einsatzgruppen,2671883,extendedconfirmed,,,,,,,,,,
12981647,Super Smash Bros. Brawl,1384373,sysop,,,,,,,,,,
45478592,Ukrah,17453,sysop,,,,,,,,,,
42089078,Zootopia,15235947,sysop,,,,,,,,,,
4335354,Howard Webb,797312,sysop,,,,,,,,,,
17279743,Cartoon Network,6456090,sysop,,,,,,,,,,
100196,Tim Westwood,1115033,autoconfirmed,,,,,,,,,,
11062,Friction,4128877,autoconfirmed,,,,,,,,,,
1041577,Mark Henry,4262082,autoconfirmed,,,,,,,,,,
10157131,Diego Costa,7371353,autoconfirmed,,,,,,,,,,
23306833,Gobi Desert,2875630,sysop,,,,,,,,,,
237121,Tim Pawlenty,633577,sysop,,,,,,,,,,
268115,Ocelot,3755481,sysop,,,,,,,,,,
19588,Mitochondrion,6617711,sysop,,,,,,,,,,
11481790,Nancy Grace,3099898,autoconfirmed,,,,,,,,,,
403293,Chris Benoit,10376263,extendedconfirmed,,,,,,,,,,
25390847,Jeremy Lin,8821963,sysop,,,,,,,,,,
723489,Miranda Cosgrove,10346632,sysop,,,,,,,,,,
11370,FIFA World Cup,24249720,autoconfirmed,,,,,,,,,,
1282180,Barelvi,852973,sysop,,,,,,,,,,
718196,Albert Pujols,4363070,sysop,,,,,,,,,,
530567,Bam Margera,8461552,sysop,,,,,,,,,,
235589,Axolotl,7299984,sysop,,,,,,,,,,
49872243,Gregorio Sciltian,8385,unprotected,,,,,,,,,,
3320921,Susan Shwartz,17398,unprotected,,,,,,,,,,
32073239,Janko Nilović,98258,unprotected,,,,,,,,,,
10972664,Young Money Entertainment,3199524,autoconfirmed,,,,,,,,,,
1567383,Satyananda Saraswati,258831,sysop,,,,,,,,,,
29044071,Cher Lloyd,2790557,extendedconfirmed,,,,,,,,,,
10999148,Pierce the Veil,1444229,autoconfirmed,,,,,,,,,,
10843,Fruit,6609451,autoconfirmed,,,,,,,,,,
30343,Torah,5693919,sysop,,,,,,,,,,
19167764,Undergarment,1953274,sysop,,,,,,,,,,
11039790,Animal,16162934,autoconfirmed,,,,,,,,,,
305010,Rahul Gandhi,8386913,extendedconfirmed,,,,,,,,,,
10906185,Gurjar,1587865,autoconfirmed,,,,,,,,,,
10396793,The Holocaust,23659748,extendedconfirmed,,,,,,,,,,
2176142,2012_Summer_Olympics,6290265,sysop,,,,,,,,,,
10841641,Antonio Arnaiz-Villena,18865,autoconfirmed,,,,,,,,,,
2530989,Qizilbash,493832,sysop,,,,,,,,,,
11240,Flatulence,3129578,autoconfirmed,,,,,,,,,,
503193,Planned Parenthood,4595405,extendedconfirmed,,,,,,,,,,
90050,Nefertiti,5518781,sysop,,,,,,,,,,
4543,Blue,4103984,sysop,,,,,,,,,,
11250,Premier League,27553446,autoconfirmed,,,,,,,,,,
620,Animal Farm,9507587,sysop,,,,,,,,,,
2289648,Windows Vista,3619895,sysop,,,,,,,,,,
38428,Deer,5537425,sysop,,,,,,,,,,
101970,Tinnitus,7352884,autoconfirmed,,,,,,,,,,
1129697,Paper plane,1027496,autoconfirmed,,,,,,,,,,
22079091,Rod Dreher,480374,sysop,,,,,,,,,,
159548,Iain Duncan Smith,1728079,sysop,,,,,,,,,,
21212,Nazi Germany,18578841,extendedconfirmed,,,,,,,,,,
93149,Rashtriya Swayamsevak Sangh,6967163,extendedconfirmed,,,,,,,,,,
45311,Cultural Revolution,6193344,sysop,,,,,,,,,,
803754,Kargil War,7069041,extendedconfirmed,,,,,,,,,,
100062,Super Mario 64,2126780,autoconfirmed,,,,,,,,,,
48816707,As'ad AbuKhalil,95153,extendedconfirmed,,,,,,,,,,
10958,Fossil,3283177,autoconfirmed,,,,,,,,,,
244180,1973_oil_crisis,3354167,extendedconfirmed,,,,,,,,,,
244180,1973_oil_crisis,3354167,extendedconfirmed,,,,,,,,,,
11415141,Masturbation,18762374,autoconfirmed,,,,,,,,,,
10693894,Suicide Silence,1353387,autoconfirmed,,,,,,,,,,
39669,Dengue fever,10508469,sysop,,,,,,,,,,
10636232,The Pussycat Dolls,6069596,autoconfirmed,,,,,,,,,,
11188,French Revolution,18209513,autoconfirmed,,,,,,,,,,
1291598,List of best-selling music artists,14398998,extendedconfirmed,,,,,,,,,,
214049,Bagel,2687828,sysop,,,,,,,,,,
13395562,Abigail Breslin,8997565,sysop,,,,,,,,,,
11091078,Dragon Ball,8815357,sysop,,,,,,,,,,
10276064,Bill Nye,9994129,autoconfirmed,,,,,,,,,,
1047970,Avenged Sevenfold,6539452,autoconfirmed,,,,,,,,,,
2696891,Charlotte's Web (2006 film),1178755,sysop,,,,,,,,,,
25459,Rocky Mountains,5535875,sysop,,,,,,,,,,
343508,East Jerusalem,1346220,extendedconfirmed,,,,,,,,,,
1038594,Ameesha Patel,4546163,autoconfirmed,,,,,,,,,,
60832,Hatshepsut,3133240,sysop,,,,,,,,,,
11038318,Methamphetamine,12550508,autoconfirmed,,,,,,,,,,
1024181,Carlos Tevez,6061062,autoconfirmed,,,,,,,,,,
1573838,Birdman (rapper),4848897,sysop,,,,,,,,,,
148703,Duran Duran,6156869,sysop,,,,,,,,,,
27964,Sikhism,9462167,sysop,,,,,,,,,,
46216,Israeli–Palestinian conflict,9667702,extendedconfirmed,,,,,,,,,,
10772350,History,6784519,autoconfirmed,,,,,,,,,,
11042,Fat,3373256,autoconfirmed,,,,,,,,,,
18582230,Methane,4871391,sysop,,,,,,,,,,
11315,Friends,29533499,autoconfirmed,,,,,,,,,,
37398,The Walt Disney Company,14809007,sysop,,,,,,,,,,
19230789,Amun,2844497,sysop,,,,,,,,,,
11299,Fox,6654314,autoconfirmed,,,,,,,,,,
241405,State of Palestine,14085482,extendedconfirmed,,,,,,,,,,
102690,Adam Sandler,24993509,autoconfirmed,,,,,,,,,,
672766,Bangladesh Liberation War,3579902,extendedconfirmed,,,,,,,,,,
20423,Malaria,9195389,sysop,,,,,,,,,,
240390,Fernando Alonso,5058797,sysop,,,,,,,,,,
11447,Flag of the United States,13086559,autoconfirmed,,,,,,,,,,
105219,Cancer,11479660,autoconfirmed,,,,,,,,,,
10568,Association football,14845120,autoconfirmed,,,,,,,,,,
11185,Feminism,10416233,autoconfirmed,,,,,,,,,,
29328,Six-Day War,9301478,extendedconfirmed,,,,,,,,,,
24113,President of the United States,30980561,extendedconfirmed,,,,,,,,,,
21950,Khyber Pakhtunkhwa,2707278,sysop,,,,,,,,,,
19230767,Odin,9624700,sysop,,,,,,,,,,
102490,Dell,8882397,sysop,,,,,,,,,,
321956,List of common misconceptions,6229998,sysop,,,,,,,,,,
80103,Coldplay,13255097,sysop,,,,,,,,,,
80777,Kurdistan,4564496,extendedconfirmed,,,,,,,,,,
40316,Kurdish languages,1238475,extendedconfirmed,,,,,,,,,,
3030955,Kashmir conflict,5054470,extendedconfirmed,,,,,,,,,,
25613,Racism,7605178,extendedconfirmed,,,,,,,,,,
15123,Israeli settlement,1558288,extendedconfirmed,,,,,,,,,,
31988866,Mufaddal Saifuddin,602992,sysop,,,,,,,,,,
17068,Kurds,6365724,extendedconfirmed,,,,,,,,,,
44132,Ramallah,1505129,extendedconfirmed,,,,,,,,,,
1117939,Fernando Torres,9325370,autoconfirmed,,,,,,,,,,
38584582,Mandatory Palestine,3340555,extendedconfirmed,,,,,,,,,,
2006,Auschwitz concentration camp,12461562,extendedconfirmed,,,,,,,,,,
302602,Wolverine (character),10199055,sysop,,,,,,,,,,
12330092,Girls' Generation,8336903,sysop,,,,,,,,,,
492331,Arab citizens of Israel,1405240,extendedconfirmed,,,,,,,,,,
322375,Phyllis Schlafly,4418334,sysop,,,,,,,,,,
4246,Bollywood,11163083,extendedconfirmed,,,,,,,,,,
38577,Hebron,1671859,extendedconfirmed,,,,,,,,,,
70101,National Rifle Association,4437634,sysop,,,,,,,,,,
7960202,Arab–Israeli conflict,2463074,extendedconfirmed,,,,,,,,,,
36197,1948 Arab–Israeli War,4248694,extendedconfirmed,,,,,,,,,,
13076,Gordon Brown,5459768,sysop,,,,,,,,,,
17238662,Grenada,7689889,sysop,,,,,,,,,,
21217,Native Americans in the United States,13941267,sysop,,,,,,,,,,
51075331,2016_Nice_truck_attack,588590,sysop,,,,,,,,,,
113746,Sean Penn,16640308,autoconfirmed,,,,,,,,,,
65220,Nagorno-Karabakh,3139151,extendedconfirmed,,,,,,,,,,
1031793,Didier Drogba,8161330,autoconfirmed,,,,,,,,,,
1127442,Mohammed Burhanuddin,377526,autoconfirmed,,,,,,,,,,
1078,Antisemitism,8863293,autoconfirmed,,,,,,,,,,
8242057,Blink-182,11085385,sysop,,,,,,,,,,
45246,Korn,6770977,sysop,,,,,,,,,,
302972,Old City (Jerusalem),1350722,extendedconfirmed,,,,,,,,,,
19729548,Millard Fillmore,4784194,sysop,,,,,,,,,,
58568,Suez Crisis,7585527,extendedconfirmed,,,,,,,,,,
52726,Green Day,10795404,sysop,,,,,,,,,,
11521084,Cassandra Clare,1738452,autoconfirmed,,,,,,,,,,
102724,Kyrgyz people,883195,autoconfirmed,,,,,,,,,,
2110323,Rihanna,32156514,extendedconfirmed,,,,,,,,,,
11127,Federal Bureau of Investigation,8977583,autoconfirmed,,,,,,,,,,
25276055,Ariana Grande,56316780,extendedconfirmed,,,,,,,,,,
10646,Food,7233617,autoconfirmed,,,,,,,,,,
21736,Nazi Party,8369078,extendedconfirmed,,,,,,,,,,
1114732,Palestine (region),3191399,extendedconfirmed,,,,,,,,,,
6844407,Selena Gomez,35149331,extendedconfirmed,,,,,,,,,,
84508,Josef Mengele,13728277,sysop,,,,,,,,,,
15777,Joseph Goebbels,10854061,sysop,,,,,,,,,,
371248,Prussia,10727917,sysop,,,,,,,,,,
1150748,Bhagat Singh,11610637,autoconfirmed,,,,,,,,,,
12520860,Demi Lovato,30892328,extendedconfirmed,,,,,,,,,,
271409,Northern Cyprus,3248546,extendedconfirmed,,,,,,,,,,
101942,Child labour,5902428,autoconfirmed,,,,,,,,,,
10024,MDMA,14237182,autoconfirmed,,,,,,,,,,
28504,San Diego,7708816,sysop,,,,,,,,,,
21615,Nostradamus,8817188,sysop,,,,,,,,,,
9356,El Salvador,7709328,sysop,,,,,,,,,,
17020605,John Cabot,2516672,sysop,,,,,,,,,,
13913,Hamas,7765224,extendedconfirmed,,,,,,,,,,
11217925,Paris Hilton,17034004,autoconfirmed,,,,,,,,,,
20609622,Babylon,9908049,sysop,,,,,,,,,,
56615,Bangkok,7112235,sysop,,,,,,,,,,
24324,Palestine Liberation Organization,2348609,extendedconfirmed,,,,,,,,,,
1038,Aarhus,1592884,autoconfirmed,,,,,,,,,,
24093,Palestinian National Authority,1401722,extendedconfirmed,,,,,,,,,,
13919,Hezbollah,7518738,extendedconfirmed,,,,,,,,,,
1092923,Google,77682904,autoconfirmed,,,,,,,,,,
169941,Merle Haggard,6425836,sysop,,,,,,,,,,
23267,Palestinians,3589878,extendedconfirmed,,,,,,,,,,
53395,Harry Houdini,9266340,sysop,,,,,,,,,,
11461,Francis Crick,1933933,autoconfirmed,,,,,,,,,,
44112,John Dalton,2985428,sysop,,,,,,,,,,
13394,Honduras,7070874,extendedconfirmed,,,,,,,,,,
19323,Middle East,10065592,extendedconfirmed,,,,,,,,,,
21021,Mecca,8293003,sysop,,,,,,,,,,
28249265,Bitcoin,39952739,extendedconfirmed,,,,,,,,,,
34276,Yom Kippur War,6901644,extendedconfirmed,,,,,,,,,,
145422,Joe Biden,65254841,extendedconfirmed,,,,,,,,,,
25869317,Mercosur,1770104,unprotected,,,,,,,,,,
18945005,Akbar,10650603,extendedconfirmed,,,,,,,,,,
43243199,2014_Gaza_War,234813,extendedconfirmed,,,,,,,,,,
5520,Cocos (Keeling) Islands,1979816,sysop,,,,,,,,,,
649861,Muhammad ibn Musa al-Khwarizmi,1830220,sysop,,,,,,,,,,
34484,Zionism,8203882,extendedconfirmed,,,,,,,,,,
197522,B. R. Ambedkar,17698298,extendedconfirmed,,,,,,,,,,
11033,Frederick Douglass,11595924,autoconfirmed,,,,,,,,,,
25428,Roman Polanski,19258666,sysop,,,,,,,,,,
1095706,Jesus,25835526,autoconfirmed,,,,,,,,,,
33209,West Bank,5491006,extendedconfirmed,,,,,,,,,,
48569,Shimon Peres,3010325,extendedconfirmed,,,,,,,,,,
444222,Narendra Modi,31206468,extendedconfirmed,,,,,,,,,,
30027,Tycho Brahe,2770390,sysop,,,,,,,,,,
202354,Vietnam,20546409,extendedconfirmed,,,,,,,,,,
11125639,Turkey,27534434,autoconfirmed,,,,,,,,,,
7515865,Golan Heights,3830876,extendedconfirmed,,,,,,,,,,
34289,Yasser Arafat,4785003,extendedconfirmed,,,,,,,,,,
11508,Francis Drake,5427619,autoconfirmed,,,,,,,,,,
12787,Geoffrey Chaucer,4448068,sysop,,,,,,,,,,
159275,Emily Dickinson,6958642,sysop,,,,,,,,,,
2983,Austria-Hungary,8269063,sysop,,,,,,,,,,
4637590,Bob Dylan,24756098,sysop,,,,,,,,,,
4848272,Donald Trump,510613501,extendedconfirmed,,,,,,,,,,
32917,Walt Disney,23262570,extendedconfirmed,,,,,,,,,,
25955086,Jews,13213285,extendedconfirmed,,,,,,,,,,
14995351,Michael Jackson,53078122,extendedconfirmed,,,,,,,,,,
170691,Peru,10747907,sysop,,,,,,,,,,
18934,Muhammad,23728902,extendedconfirmed,,,,,,,,,,
8087628,Egypt,19201917,extendedconfirmed,,,,,,,,,,
20238168,14th_Dalai_Lama,7974027,sysop,,,,,,,,,,
11015252,Vladimir Lenin,15715202,autoconfirmed,,,,,,,,,,
10410626,John Adams,14860198,autoconfirmed,,,,,,,,,,
14533,India,72957075,extendedconfirmed,,,,,,,,,,
10979,Franklin D. Roosevelt,33774785,autoconfirmed,,,,,,,,,,
100127,Florence Nightingale,8121102,autoconfirmed,,,,,,,,,,
19291,Morocco,17488785,extendedconfirmed,,,,,,,,,,
10823,Frédéric Chopin,6970088,autoconfirmed,,,,,,,,,,
5042481,Cuba,16009319,sysop,,,,,,,,,,
2731583,Adolf Hitler,56231743,extendedconfirmed,,,,,,,,,,
23235,Pakistan,31464013,extendedconfirmed,,,,,,,,,,
26033941,Julian Assange,15564742,sysop,,,,,,,,,,
9334,Ecuador,9044931,sysop,,,,,,,,,,
16043,Jerusalem,14058071,extendedconfirmed,,,,,,,,,,
3966054,Mexico,24314642,extendedconfirmed,,,,,,,,,,
9282173,Israel,36833818,extendedconfirmed,,,,,,,,,,
21490957,Thomas Aquinas,5713840,sysop,,,,,,,,,,
18060536,"Toéssin, Bam",1303,unprotected,,,,,,,,,,
57896178,1948_Palestinian_expulsion_from_Lydda_and_Ramle,693,extendedconfirmed,,,,,,,,,,
35742298,2012_Stanley_Cup_final,413,sysop,,,,,,,,,,
42077406,Ministry of Ports and Shipping (Pakistan),9716,unprotected,,,,,,,,,,
57390538,2018_Stanley_Cup_final,148,sysop,,,,,,,,,,
54017850,2017_Stanley_Cup_final,779,sysop,,,,,,,,,,
40050862,Bard Rasun,804,unprotected,,,,,,,,,,
27222762,Tsutomu Matsuda,3481,unprotected,,,,,,,,,,
33226559,Kim Dae-jin,2578,unprotected,,,,,,,,,,
56995590,2018_Land_Day_massacre,1785,extendedconfirmed,,,,,,,,,,
57894402,2018_Gaza_border_clashes,920,extendedconfirmed,,,,,,,,,,
28778424,William Richmond (physician),2353,unprotected,,,,,,,,,,
53708429,2017_Umm_al-Hiran_attack,3128,extendedconfirmed,,,,,,,,,,
57048238,2018_Land_Day_incidents,48414,extendedconfirmed,,,,,,,,,,
14987042,Fayette Township,1711,unprotected,,,,,,,,,,
31858060,2011_MotoGP_Season,504,sysop,,,,,,,,,,
52131997,2016_Jerusalem_shooting,1285,extendedconfirmed,,,,,,,,,,
4257131,Melissopetra,1543,unprotected,,,,,,,,,,
48741993,2015_Baltimore_unrest,1527,sysop,,,,,,,,,,
49731332,30th Japan Academy Prize,9617,unprotected,,,,,,,,,,
29084654,Diamond Ranch,2084,unprotected,,,,,,,,,,
29206249,Justice Burke,2851,unprotected,,,,,,,,,,
48373232,2013 Tajik Cup,4675,unprotected,,,,,,,,,,
57944662,2018_Gaza-Israel_conflict,3931,extendedconfirmed,,,,,,,,,,
30318916,1956 Emperor's Cup,7683,unprotected,,,,,,,,,,
34484872,2012_MotoGP_Season,2400,sysop,,,,,,,,,,
2125222,Lautari,4085,unprotected,,,,,,,,,,
12131053,Archibald Currie (Canadian politician),3964,unprotected,,,,,,,,,,
26629652,CUWS,2431,unprotected,,,,,,,,,,
46456843,EyeOpener (U.S. TV program),36453,unprotected,,,,,,,,,,
53159627,2015_Gush_Etzion_Junction_shooting,10617,extendedconfirmed,,,,,,,,,,
42835171,Cat Creek,5859,extendedconfirmed,,,,,,,,,,
25601121,Canadian Unitarians for Social Justice,9971,unprotected,,,,,,,,,,
49654498,Celeste Kaplan,5374,unprotected,,,,,,,,,,
44250125,Dolu,10927,unprotected,,,,,,,,,,
43360752,Jacob Jacobs,5248,unprotected,,,,,,,,,,
10445381,Calvin Goddard (ballistics),53002,autoconfirmed,,,,,,,,,,
48750897,Favonian,3345,sysop,,,,,,,,,,
56995579,2017_Parsons_Green_bombing,129174,sysop,,,,,,,,,,
10816091,BloodRayne (franchise),78732,autoconfirmed,,,,,,,,,,
62034133,2019_Rojava_offensive,139828,sysop,,,,,,,,,,
58042748,1919_Austrian_Constitutional_Assembly_election,2779,sysop,,,,,,,,,,
3794087,EGABTR,9554,unprotected,,,,,,,,,,
10160866,List of Canadian inventions,504283,autoconfirmed,,,,,,,,,,
22836451,Sopwith Grasshopper,14292,unprotected,,,,,,,,,,
58155879,1947-49_Palestine_war,2328,extendedconfirmed,,,,,,,,,,
6728128,Homespun,20983,unprotected,,,,,,,,,,
22989599,Kempf,12456,unprotected,,,,,,,,,,
61601471,2019_Beirut_drone_crash,20610,extendedconfirmed,,,,,,,,,,
14303581,PRKCQ,32057,unprotected,,,,,,,,,,
22269627,Pieri's formula,15032,unprotected,,,,,,,,,,
31867818,The Square Circle,11820,unprotected,,,,,,,,,,
43101951,2016_Taiwanese_general_election,23126,sysop,,,,,,,,,,
44212120,2015_BWF_Super_Series,143773,sysop,,,,,,,,,,
1058843,Loge,38318,autoconfirmed,,,,,,,,,,
10913591,Terpsitone,29299,unprotected,,,,,,,,,,
3732486,Quantum mirage,36815,unprotected,,,,,,,,,,
8041064,2wo,79464,unprotected,,,,,,,,,,
44552032,2016_BWF_Super_Series,246054,sysop,,,,,,,,,,
7959206,Espagne,49321,unprotected,,,,,,,,,,
10468424,Blah,101717,autoconfirmed,,,,,,,,,,
3624191,Palestinian,93381,extendedconfirmed,,,,,,,,,,
10039332,Consol Energy Center,219824,autoconfirmed,,,,,,,,,,
2337719,List of Total Nonstop Action Wrestling personnel,2296048,sysop,,,,,,,,,,
1034769,Ugly,146342,autoconfirmed,,,,,,,,,,
45223499,Julie Foucher,126553,unprotected,,,,,,,,,,
9582851,Dáinn (Norse dwarf),43200,unprotected,,,,,,,,,,
2243595,Sati,138747,sysop,,,,,,,,,,
11578887,General Hospital cast members,1564023,autoconfirmed,,,,,,,,,,
10407205,Days of Our Lives cast members,2356364,autoconfirmed,,,,,,,,,,
19196206,Douchebag,393472,extendedconfirmed,,,,,,,,,,
222564,ISO 3166-2:CA,271376,unprotected,,,,,,,,,,
11236,Fart,825646,autoconfirmed,,,,,,,,,,
11330163,List of dubstep musicians,323522,autoconfirmed,,,,,,,,,,
18342008,"Carlos, Duke of Parma",241878,unprotected,,,,,,,,,,
4176378,Joaquín Guzmán,7198866,sysop,,,,,,,,,,
1104035,Boob,611925,autoconfirmed,,,,,,,,,,
44574268,2011_Libyan_Civil_War,594202,sysop,,,,,,,,,,
113525,Dick,806461,autoconfirmed,,,,,,,,,,
1205872,Halo (series),4345535,sysop,,,,,,,,,,
1103839,List of Freemasons,1671146,autoconfirmed,,,,,,,,,,
11089416,Test,46190476,autoconfirmed,,,,,,,,,,
15580374,Main Page,38902600027,sysop,,,,,,,,,,
40792858,2013–14 MŠK Žilina season,3325,unprotected,,,,,,,,,,
1017610,Dido (disambiguation),84719,autoconfirmed,,,,,,,,,,
23943,Palestine,4703470,extendedconfirmed,,,,,,,,,,
22946653,Shraddha Kapoor,12873852,extendedconfirmed,,,,,,,,,,
14531947,Politics of Anhui,44043,unprotected,,,,,,,,,,
5482190,Dan Sikes,28302,unprotected,,,,,,,,,,
46945,2013,1369235,sysop,,,,,,,,,,
48630,2014,1661173,sysop,,,,,,,,,,
11014515,List of ethnic slurs,12172990,autoconfirmed,,,,,,,,,,
3284182,List of spells in Harry Potter,2208118,sysop,,,,,,,,,,
0,1848â€“49_massacres_in_Transylvania,1,sysop,,,,,,,,,,
49078342,Tony Krolis,558,unprotected,,,,,,,,,,
25198426,Mysandbox,1067,sysop,,,,,,,,,,
23493896,Jindal Group,363464,sysop,,,,,,,,,,
